POINT_INDEX,TIMESTAMP,GPS_LON,GPS_LAT,MATCHED_EDGE,MATCHED_LON,MATCHED_LAT,MATCHED_NODE,DISTANCE_TO_EDGE,OFFSET_ON_EDGE,SPEED_LIMIT
1509,,-122.139783333333,47.5714166666667,884148401830,-122.1402671277226,47.57144053096382,884148401422,36.39110391452495,5.525412107863199,11.11111111
1510,,-122.139966666667,47.5714166666667,884148401830,-122.14026757272426,47.57143150956631,884148401422,22.634211500973056,4.521723127693341,11.11111111
1511,,-122.14015,47.5714166666667,884148401830,-122.14026801772593,47.57142248816884,884148401422,8.877316801019642,3.5180341528916643,11.11111111
1512,,-122.1403,47.5714,884148401830,-122.14026920194524,47.57139848081345,884148401422,2.316636694720946,0.8470601685288871,11.11111111
1513,,-122.140466666667,47.5713833333333,884148401830,-122.140269577503,47.5713908672333,884148401422,14.8093426177218,0.0,11.11111111
1514,,-122.1406,47.57135,884148401830,-122.140269577503,47.5713908672333,884148401422,25.201389528184805,0.0,11.11111111
1515,,-122.140733333333,47.5712833333333,884148401467,-122.140628993511,47.5712701678276,884148401424,7.963308305084035,0.0,11.11111111
1516,,-122.140816666667,47.5712166666667,884148401467,-122.140628993511,47.5712701678276,884148401424,15.284547263244074,0.0,11.11111111
1517,,-122.140916666667,47.5711666666667,884148401466,-122.14088712145522,47.57110757624308,884148401258,6.934337444552501,1.1928976624718726,11.11111111
1518,,-122.140983333333,47.5711166666667,884148401269,-122.141299545765,47.5709992647171,884148401258,27.077159264493346,69.21456307651843,11.11111111
1519,,-122.14105,47.5710833333333,884148401269,-122.141299545765,47.5709992647171,884148401258,20.925170978969067,69.21456307651843,11.11111111
1520,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1521,,-122.1411,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,15.997759329895292,69.21456307651843,11.11111111
1522,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1523,,-122.141133333333,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,13.68616489374197,69.21456307651843,11.11111111
1524,,-122.141133333333,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,13.68616489374197,69.21456307651843,11.11111111
1525,,-122.141133333333,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,13.68616489374197,69.21456307651843,11.11111111
1526,,-122.141133333333,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,13.68616489374197,69.21456307651843,11.11111111
1527,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1528,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1529,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1530,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1531,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1532,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1533,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1534,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1535,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1536,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1537,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1538,,-122.141116666667,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,14.834296424513068,69.21456307651843,11.11111111
1539,,-122.1411,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,15.997759329895292,69.21456307651843,11.11111111
1540,,-122.1411,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,15.997759329895292,69.21456307651843,11.11111111
1541,,-122.1411,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,15.997759329895292,69.21456307651843,11.11111111
1542,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1543,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1544,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1545,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1546,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1547,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1548,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1549,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1550,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1551,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1552,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1553,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1554,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1555,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1556,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1557,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1558,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1559,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1560,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1561,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1562,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1563,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1564,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1565,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1566,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1567,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1568,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1569,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1570,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1571,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1572,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1573,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1574,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1575,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1576,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1577,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1578,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1579,,-122.141083333333,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,17.86817402323098,69.21456307651843,11.11111111
1580,,-122.1411,47.5710666666667,884148401269,-122.141299545765,47.5709992647171,884148401258,16.741355732727882,69.21456307651843,11.11111111
1581,,-122.14115,47.57105,884148401269,-122.141299545765,47.5709992647171,884148401258,12.55757050320933,69.21456307651843,11.11111111
1582,,-122.141216666667,47.5710333333333,884148401269,-122.141299545765,47.5709992647171,884148401258,7.280787491334204,69.21456307651843,11.11111111
1583,,-122.141283333333,47.5710166666667,884148401269,-122.141299545765,47.5709992647171,884148401258,2.28551080304206,69.21456307651843,11.11111111
1584,,-122.141383333333,47.571,884148401272,-122.141299545765,47.5709992647171,884148401258,6.286321668471946,0.0,11.11111111
1585,,-122.141483333333,47.5709833333333,884148401272,-122.141299545765,47.5709992647171,884148401258,13.901184124907047,0.0,11.11111111
1586,,-122.1416,47.5709666666667,884148401272,-122.141299545765,47.5709992647171,884148401258,22.829841013813038,0.0,11.11111111
1587,,-122.14175,47.57095,884148401272,-122.141299545765,47.5709992647171,884148401258,34.23446213490661,0.0,11.11111111
1588,,-122.141916666667,47.5709166666667,884148401272,-122.141299545765,47.5709992647171,884148401258,47.19902046848339,0.0,11.11111111
1589,,-122.142083333333,47.5708833333333,884148401465,-122.141970098019,47.5708812475204,884148401423,8.498160813996149,0.0,11.11111111
1590,,-122.142266666667,47.57085,884148401465,-122.141970098019,47.5708812475204,884148401423,22.518476689935113,0.0,11.11111111
1591,,-122.142466666667,47.5708,884148401464,-122.142308056355,47.5708195567131,884148401417,12.096154336766677,0.0,11.11111111
1592,,-122.142666666667,47.5707666666667,884148401464,-122.142308056355,47.5708195567131,884148401417,27.538560579338412,0.0,11.11111111
1593,,-122.142883333333,47.5707333333333,884148401464,-122.142308056355,47.5708195567131,884148401417,44.20991223112293,0.0,11.11111111
1594,,-122.143083333333,47.5707,884148401464,-122.142308056355,47.5708195567131,884148401417,59.66195278464556,0.0,11.11111111
1595,,-122.143283333333,47.5706666666667,884148401464,-122.142308056355,47.5708195567131,884148401417,75.1153125817143,0.0,11.11111111
1596,,-122.143483333333,47.5706333333333,884148401464,-122.142308056355,47.5708195567131,884148401417,90.56932108511727,0.0,11.11111111
1597,,-122.143683333333,47.5706,884148401458,-122.14367839925103,47.570571503159194,884148401416,3.1902514969760265,5.421909738173354,11.11111111
1598,,-122.143866666667,47.5705666666667,884148401458,-122.14385853047375,47.570532870171775,884148401416,3.807246650688763,14.301946420473016,11.11111111
1599,,-122.14405,47.5705333333333,884148401458,-122.144038081169,47.5704896450043,884148401416,4.93952671790938,19.351420499501263,11.11111111
1600,,-122.144216666667,47.5705,884148401458,-122.14418056269858,47.57042291314859,884148401416,8.9894276858703,6.339191130646453,11.11111111
1601,,-122.144333333333,47.5704,884148401457,-122.144719362259,47.5699397921562,884148401415,58.79938260069674,17.506621959789886,11.11111111
1602,,-122.144433333333,47.5702833333333,884148401457,-122.144719362259,47.5699397921562,884148401415,43.814452391908496,17.506621959789886,11.11111111
1603,,-122.144516666667,47.5701833333333,884148401457,-122.144719362259,47.5699397921562,884148401415,31.057958190602566,17.506621959789886,11.11111111
1604,,-122.144633333333,47.5700833333333,884148401457,-122.144719362259,47.5699397921562,884148401415,17.216562492877536,17.506621959789886,11.11111111
1605,,-122.144766666667,47.57,884148401457,-122.14474387387304,47.56993162161818,884148401415,7.793239611888824,15.45552097572328,11.11111111
1606,,-122.1449,47.5699166666667,884148401457,-122.14488887387273,47.5698832882849,884148401415,3.8042102789159054,3.322103665239089,11.11111111
1607,,-122.145066666667,47.56985,884148401461,-122.145939767361,47.5697708129883,884148401415,66.09116247324042,0.0,11.11111111
1608,,-122.14525,47.5698166666667,884148401461,-122.145939767361,47.5697708129883,884148401415,51.99850192926754,0.0,11.11111111
1609,,-122.145433333333,47.5698,884148401461,-122.145939767361,47.5697708129883,884148401415,38.13220507871277,0.0,11.11111111
1610,,-122.145633333333,47.5697833333333,884148401461,-122.145939767361,47.5697708129883,884148401415,23.03150393859132,0.0,11.11111111
1611,,-122.145833333333,47.5697833333333,884148401461,-122.145939767361,47.5697708129883,884148401415,8.105385062617874,0.0,11.11111111
1612,,-122.14605,47.5697833333333,884148401461,-122.14605012867511,47.569772074260456,884148401415,1.25198899633551,8.280748327374164,11.11111111
1613,,-122.146266666667,47.5697833333333,884148401460,-122.147498130798,47.5698003172874,884148401420,92.40655490186688,0.0,16.66666667
1614,,-122.146483333333,47.5697833333333,884148401460,-122.147498130798,47.5698003172874,884148401420,76.15584578701548,0.0,16.66666667
1615,,-122.146716666667,47.5697833333333,884148401460,-122.147498130798,47.5698003172874,884148401420,58.657635121207846,0.0,16.66666667
1616,,-122.146933333333,47.5697833333333,884148401460,-122.147498130798,47.5698003172874,884148401420,42.414462019396076,0.0,16.66666667
1617,,-122.147166666667,47.5697833333333,884148401460,-122.147498130798,47.5698003172874,884148401420,24.938805694537564,0.0,16.66666667
1618,,-122.1474,47.5698,884148401460,-122.147498130798,47.5698003172874,884148401420,7.362080202063391,0.0,16.66666667
1619,,-122.147633333333,47.5698,884148401455,-122.148300111294,47.5699210166931,884148401412,51.801453003743354,0.0,16.66666667
1620,,-122.14785,47.5698166666667,884148401455,-122.148300111294,47.5699210166931,884148401412,35.70621973951624,0.0,16.66666667
1621,,-122.1481,47.56985,884148401455,-122.148300111294,47.5699210166931,884148401412,16.962941067046717,0.0,16.66666667
1622,,-122.148316666667,47.5698833333333,884148401455,-122.14830739665246,47.569922730895094,884148401412,4.435667568418798,0.5788445431200246,16.66666667
1623,,-122.14855,47.5699333333333,884148401456,-122.150078415871,47.5703394412994,884148401413,123.2360137976589,0.0,16.66666667
1624,,-122.148766666667,47.5699833333333,884148401456,-122.150078415871,47.5703394412994,884148401413,106.0774669791072,0.0,16.66666667
1625,,-122.149016666667,47.57005,884148401456,-122.150078415871,47.5703394412994,884148401413,85.91061539509651,0.0,16.66666667
1626,,-122.149233333333,47.5701,884148401456,-122.150078415871,47.5703394412994,884148401413,68.76314268070809,0.0,16.66666667
1627,,-122.149483333333,47.5701666666667,884148401456,-122.150078415871,47.5703394412994,884148401413,48.60226358044863,0.0,16.66666667
1628,,-122.1497,47.5702333333333,884148401456,-122.150078415871,47.5703394412994,884148401413,30.74352089201503,0.0,16.66666667
1629,,-122.149933333333,47.5703,884148401456,-122.150078415871,47.5703394412994,884148401413,11.73466718367169,0.0,16.66666667
1630,,-122.15015,47.5703666666667,884148401455,-122.150078415871,47.5703394412994,884148401413,6.164845084620151,141.29186731379298,16.66666667
1631,,-122.150383333333,47.57045,884148401455,-122.150078415871,47.5703394412994,884148401413,25.96946368792809,141.29186731379298,16.66666667
1632,,-122.150616666667,47.5705333333333,884148401455,-122.150078415871,47.5703394412994,884148401413,45.77548183069835,141.29186731379298,16.66666667
1633,,-122.15085,47.5706,884148401455,-122.150078415871,47.5703394412994,884148401413,64.73118537619227,141.29186731379298,16.66666667
1634,,-122.151066666667,47.5706833333333,884148401455,-122.150078415871,47.5703394412994,884148401413,83.42024437902921,141.29186731379298,16.66666667
1635,,-122.1513,47.5707666666667,884148401455,-122.150078415871,47.5703394412994,884148401413,103.22550254389738,141.29186731379298,16.66666667
1636,,-122.151533333333,47.5708666666667,884148401456,-122.15152765945082,47.57088027475813,884148401413,1.5718812166274672,4.332843278684534,16.66666667
1637,,-122.15175,47.5709666666667,884148401471,-122.152618467808,47.5717207789421,884148401428,106.18969899493169,0.0,11.11111111
1638,,-122.151966666667,47.5710666666667,884148401471,-122.152618467808,47.5717207789421,884148401428,87.64277295823194,0.0,11.11111111
1639,,-122.152183333333,47.57115,884148401471,-122.152618467808,47.5717207789421,884148401428,71.37062979975981,0.0,11.11111111
1640,,-122.1524,47.57125,884148401471,-122.152618467808,47.5717207789421,884148401428,54.853900605871274,0.0,11.11111111
1641,,-122.152616666667,47.57135,884148401471,-122.152618467808,47.5717207789421,884148401428,41.2289586872656,0.0,11.11111111
1642,,-122.152833333333,47.57145,884148401456,-122.1528400130376,47.571436247667016,884148401413,1.6092026450589625,6.594728579095561,16.66666667
1643,,-122.15305,47.57155,884148401456,-122.15305462113996,47.57154048588831,884148401413,1.1132751674092878,26.432855024035785,16.66666667
1644,,-122.153266666667,47.5716333333333,884148401456,-122.15326453976789,47.571639194121936,884148401413,0.6709388566545512,2.2558130831917764,16.66666667
1645,,-122.153483333333,47.5717166666667,884148401456,-122.15348271496799,47.57171837060582,884148401413,0.1950657048406012,20.840831476614724,16.66666667
1646,,-122.153716666667,47.5717833333333,884148401456,-122.15371500259751,47.57178946411562,884148401413,0.6930479873760461,11.672634240245362,16.66666667
1647,,-122.153933333333,47.5718333333333,884148401456,-122.15393380906356,47.57183047894995,884148401413,0.31939315611372854,13.554147300411193,16.66666667
1648,,-122.154166666667,47.5718666666667,884148401456,-122.15416727663036,47.57185896587916,884148401413,0.8575102885450183,9.00307247500542,16.66666667
1649,,-122.1544,47.5718833333333,884148401456,-122.15440028651088,47.57187330545228,884148401413,1.1152566340040522,6.104399935286463,16.66666667
1650,,-122.154633333333,47.5719,884148401456,-122.15463281577857,47.57187826271427,884148401413,2.4173877161891464,2.416788178355401,16.66666667
1651,,-122.154866666667,47.5719,884148401456,-122.1548660169124,47.57187271030628,884148401413,3.0348669649618514,19.922265447552643,16.66666667
1652,,-122.1551,47.5718833333333,884148401456,-122.15509677837616,47.57185375296896,884148401413,3.2980537603571554,12.021683767987973,16.66666667
1653,,-122.155316666667,47.57185,884148401456,-122.1553116877857,47.571822782115525,884148401413,3.049451971654509,7.944275128373748,16.66666667
1654,,-122.155533333333,47.5718166666667,884148401456,-122.155429422855,47.5718012452126,884148401413,7.98168026892279,17.095588602362785,16.66666667
1655,,-122.155766666667,47.5717666666667,884148401456,-122.155429422855,47.5718012452126,884148401413,25.59034167021046,17.095588602362785,16.66666667
1656,,-122.155983333333,47.5717333333333,884148401456,-122.155429422855,47.5718012452126,884148401413,42.23463808371641,17.095588602362785,16.66666667
1657,,-122.1562,47.5716833333333,884148401456,-122.155429422855,47.5718012452126,884148401413,59.27650393049768,17.095588602362785,16.66666667
1658,,-122.156416666667,47.57165,884148401456,-122.155429422855,47.5718012452126,884148401413,75.94798775216209,17.095588602362785,16.66666667
1659,,-122.156616666667,47.5716,884148401470,-122.156499624252,47.5715813040733,884148401427,9.023234573858735,0.0,16.66666667
1660,,-122.1568,47.5715666666667,884148401470,-122.156499624252,47.5715813040733,884148401427,22.59281188386372,0.0,16.66666667
1661,,-122.156983333333,47.5715333333333,884148401469,-122.15697508964817,47.57149027480091,884148401427,4.827666285304832,85.28323472049779,11.11111111
1662,,-122.157166666667,47.5715,884148401469,-122.15715809676047,47.57145523754181,884148401427,5.018708268958488,71.01197015081982,11.11111111
1663,,-122.1573,47.5714666666667,884148401469,-122.15729287178277,47.57142943446063,884148401426,4.174426288884714,60.50194146129077,11.11111111
1664,,-122.157416666667,47.57145,884148401469,-122.15740849138346,47.57140729874222,884148401426,4.787609248485639,51.48569127249059,11.11111111
1665,,-122.1575,47.5714333333333,884148401469,-122.15749195625747,47.571391319142414,884148401426,4.71057623049819,44.976931671627696,11.11111111
1666,,-122.15755,47.5714166666667,884148401469,-122.15754326640575,47.571381495661036,884148401426,3.943327253070886,40.97566258403055,11.11111111
1667,,-122.157566666667,47.5714166666667,884148401469,-122.1575593437691,47.571378417601736,884148401426,4.288435246961768,39.721917290647575,11.11111111
1668,,-122.157566666667,47.5714166666667,884148401469,-122.1575593437691,47.571378417601736,884148401426,4.288435246961768,39.721917290647575,11.11111111
1669,,-122.157566666667,47.5714166666667,884148401469,-122.1575593437691,47.571378417601736,884148401426,4.288435246961768,39.721917290647575,11.11111111
1670,,-122.157566666667,47.5714166666667,884148401469,-122.1575593437691,47.571378417601736,884148401426,4.288435246961768,39.721917290647575,11.11111111
1671,,-122.157583333333,47.5714166666667,884148401469,-122.15757542113147,47.57137533954262,884148401426,4.633543220597619,38.46817207209513,11.11111111
1672,,-122.157616666667,47.5714,884148401469,-122.15761065391739,47.57136859412036,884148401426,3.521186254194656,35.72064820161777,11.11111111
1673,,-122.157616666667,47.5714,884148401469,-122.15761065391739,47.57136859412036,884148401426,3.521186254194656,35.72064820161777,11.11111111
1674,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1675,,-122.15765,47.5714,884148401469,-122.15764280864312,47.57136243800193,884148401426,4.211402224968717,33.21315768861334,11.11111111
1676,,-122.15765,47.5714,884148401469,-122.15764280864312,47.57136243800193,884148401426,4.211402224968717,33.21315768861334,11.11111111
1677,,-122.15765,47.5714,884148401469,-122.15764280864312,47.57136243800193,884148401426,4.211402224968717,33.21315768861334,11.11111111
1678,,-122.15765,47.5714,884148401469,-122.15764280864312,47.57136243800193,884148401426,4.211402224968717,33.21315768861334,11.11111111
1679,,-122.15765,47.5714,884148401469,-122.15764280864312,47.57136243800193,884148401426,4.211402224968717,33.21315768861334,11.11111111
1680,,-122.15765,47.5714,884148401469,-122.15764280864312,47.57136243800193,884148401426,4.211402224968717,33.21315768861334,11.11111111
1681,,-122.15765,47.5714,884148401469,-122.15764280864312,47.57136243800193,884148401426,4.211402224968717,33.21315768861334,11.11111111
1682,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1683,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1684,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1685,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1686,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1687,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1688,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1689,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1690,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1691,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1692,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1693,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1694,,-122.157633333333,47.5714,884148401469,-122.15762673127976,47.571365516061235,884148401426,3.866294229594321,34.466902983065324,11.11111111
1695,,-122.157666666667,47.5714,884148401469,-122.15765888600644,47.571359359942626,884148401426,4.556510221165035,31.95941239523037,11.11111111
1696,,-122.1577,47.5713833333333,884148401469,-122.15769411879141,47.57135261452055,884148401426,3.4441532284144523,29.211888599685874,11.11111111
1697,,-122.157783333333,47.5713666666667,884148401469,-122.1577775836654,47.57133663492075,884148401426,3.3671202109656546,22.7031290001533,11.11111111
1698,,-122.157883333333,47.57135,884148401469,-122.15787712590276,47.57131757726164,884148401426,3.6351951852701356,14.940624104838427,11.11111111
1699,,-122.157983333333,47.5713333333333,884148401469,-122.1579766681401,47.571298519602536,884148401426,3.9032701602265183,7.178119210490231,11.11111111
1700,,-122.1581,47.5713166666667,884148401469,-122.158068716526,47.5712808966637,884148401426,4.6182188545462335,0.0,11.11111111
1701,,-122.158233333333,47.5712833333333,884148401475,-122.158310115337,47.5712299346924,884148401434,8.272586688263592,27.75035611107109,11.11111111
1702,,-122.1584,47.57125,884148401484,-122.158688306808,47.5712513923645,884148401431,21.629387560955536,0.0,11.11111111
1703,,-122.15855,47.5712166666667,884148401484,-122.15867348127583,47.57118785436915,884148401431,9.801962337690055,1.9055198444449384,11.11111111
1704,,-122.158716666667,47.5712,884148401484,-122.15867839873275,47.571208929184614,884148401431,3.0377142900990486,4.277792209986268,11.11111111
1705,,-122.158866666667,47.5711666666667,884148401484,-122.15867876754199,47.571210509795655,884148401431,14.915464417976741,4.455712624182808,11.11111111
1706,,-122.15905,47.5711333333333,884148401484,-122.1586808574611,47.57121946659196,884148401431,29.302603449422865,5.463928349005346,11.11111111
1707,,-122.159216666667,47.5711,884148401482,-122.159050405025,47.5711011886597,884148401430,12.473717108664934,0.0,11.11111111
1708,,-122.159383333333,47.5710666666667,884148401482,-122.159050405025,47.5711011886597,884148401430,25.26969094672594,0.0,11.11111111
1709,,-122.159566666667,47.5710333333333,884148401482,-122.159050405025,47.5711011886597,884148401430,39.4582923488815,0.0,11.11111111
1710,,-122.15975,47.571,884148401482,-122.159050405025,47.5711011886597,884148401430,53.67648755522652,0.0,11.11111111
1711,,-122.159916666667,47.5709666666667,884148401482,-122.159050405025,47.5711011886597,884148401430,66.68663441104336,0.0,11.11111111
1712,,-122.1601,47.5709333333333,884148401477,-122.16009135570071,47.57089093510342,884148401435,4.758861517287332,23.313251270217012,11.11111111
1713,,-122.160283333333,47.5709,884148401477,-122.16027389717851,47.57085371790894,884148401435,5.194793874215224,9.007230103231066,11.11111111
1714,,-122.16045,47.57085,884148401477,-122.160388827324,47.5708302855492,884148401435,5.085908780580622,0.0,11.11111111
1715,,-122.160616666667,47.5708166666667,884148401477,-122.160388827324,47.5708302855492,884148401435,17.159643623612673,0.0,11.11111111
1716,,-122.1608,47.5707833333333,884148401478,-122.16079541902756,47.57075767988773,884148401436,2.873160736468406,3.416087501966135,11.11111111
1717,,-122.16095,47.57075,884148401479,-122.162049114704,47.5708115100861,884148401436,82.7397210349959,0.0,11.11111111
1718,,-122.161133333333,47.5707333333333,884148401479,-122.162049114704,47.5708115100861,884148401436,69.25048982520275,0.0,11.11111111
1719,,-122.161283333333,47.5707166666667,884148401479,-122.162049114704,47.5708115100861,884148401436,58.409564637278834,0.0,11.11111111
1720,,-122.16145,47.5707,884148401479,-122.162049114704,47.5708115100861,884148401436,46.625083584969495,0.0,11.11111111
